,n_estimators,learning_rate,num_leaves,max_depth,boosting_type,subsample,f1_score,threshold,best_report,confusion_matrix
633,200,0.01,70,10,gbdt,0.8,0.48998524140839134,0.4,"{'0': {'precision': 0.4358974358974359, 'recall': 0.3148148148148148, 'f1-score': 0.3655913978494624, 'support': 54.0}, '1': {'precision': 0.5595238095238095, 'recall': 0.6811594202898551, 'f1-score': 0.6143790849673203, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.4977106227106227, 'recall': 0.49798711755233493, 'f1-score': 0.48998524140839134, 'support': 123.0}, 'weighted avg': {'precision': 0.5052488162244261, 'recall': 0.5203252032520326, 'f1-score': 0.5051552223302119, 'support': 123.0}}","[[17 37]
 [22 47]]"
634,200,0.01,70,10,gbdt,0.8,0.46174477696216826,0.4,"{'0': {'precision': 0.39473684210526316, 'recall': 0.2777777777777778, 'f1-score': 0.32608695652173914, 'support': 54.0}, '1': {'precision': 0.5411764705882353, 'recall': 0.6666666666666666, 'f1-score': 0.5974025974025974, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4679566563467492, 'recall': 0.4722222222222222, 'f1-score': 0.46174477696216826, 'support': 123.0}, 'weighted avg': {'precision': 0.4768859019859548, 'recall': 0.4959349593495935, 'f1-score': 0.478288413601245, 'support': 123.0}}","[[15 39]
 [23 46]]"
635,200,0.01,70,10,gbdt,0.8,0.37492941840767924,0.6000000000000001,"{'0': {'precision': 0.41, 'recall': 0.7592592592592593, 'f1-score': 0.5324675324675324, 'support': 54.0}, '1': {'precision': 0.43478260869565216, 'recall': 0.14492753623188406, 'f1-score': 0.21739130434782608, 'support': 69.0}, 'accuracy': 0.4146341463414634, 'macro avg': {'precision': 0.42239130434782607, 'recall': 0.45209339774557167, 'f1-score': 0.37492941840767924, 'support': 123.0}, 'weighted avg': {'precision': 0.42390243902439023, 'recall': 0.4146341463414634, 'f1-score': 0.35571745327842885, 'support': 123.0}}","[[41 13]
 [59 10]]"
636,200,0.01,70,10,gbdt,1.0,0.48998524140839134,0.4,"{'0': {'precision': 0.4358974358974359, 'recall': 0.3148148148148148, 'f1-score': 0.3655913978494624, 'support': 54.0}, '1': {'precision': 0.5595238095238095, 'recall': 0.6811594202898551, 'f1-score': 0.6143790849673203, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.4977106227106227, 'recall': 0.49798711755233493, 'f1-score': 0.48998524140839134, 'support': 123.0}, 'weighted avg': {'precision': 0.5052488162244261, 'recall': 0.5203252032520326, 'f1-score': 0.5051552223302119, 'support': 123.0}}","[[17 37]
 [22 47]]"
637,200,0.01,70,10,gbdt,1.0,0.46174477696216826,0.4,"{'0': {'precision': 0.39473684210526316, 'recall': 0.2777777777777778, 'f1-score': 0.32608695652173914, 'support': 54.0}, '1': {'precision': 0.5411764705882353, 'recall': 0.6666666666666666, 'f1-score': 0.5974025974025974, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4679566563467492, 'recall': 0.4722222222222222, 'f1-score': 0.46174477696216826, 'support': 123.0}, 'weighted avg': {'precision': 0.4768859019859548, 'recall': 0.4959349593495935, 'f1-score': 0.478288413601245, 'support': 123.0}}","[[15 39]
 [23 46]]"
638,200,0.01,70,10,gbdt,1.0,0.37492941840767924,0.6000000000000001,"{'0': {'precision': 0.41, 'recall': 0.7592592592592593, 'f1-score': 0.5324675324675324, 'support': 54.0}, '1': {'precision': 0.43478260869565216, 'recall': 0.14492753623188406, 'f1-score': 0.21739130434782608, 'support': 69.0}, 'accuracy': 0.4146341463414634, 'macro avg': {'precision': 0.42239130434782607, 'recall': 0.45209339774557167, 'f1-score': 0.37492941840767924, 'support': 123.0}, 'weighted avg': {'precision': 0.42390243902439023, 'recall': 0.4146341463414634, 'f1-score': 0.35571745327842885, 'support': 123.0}}","[[41 13]
 [59 10]]"
639,200,0.01,70,10,dart,0.7,0.4796404019037546,0.5,"{'0': {'precision': 0.4264705882352941, 'recall': 0.5370370370370371, 'f1-score': 0.47540983606557374, 'support': 54.0}, '1': {'precision': 0.5454545454545454, 'recall': 0.43478260869565216, 'f1-score': 0.4838709677419355, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4859625668449198, 'recall': 0.48590982286634465, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.493217686187557, 'recall': 0.4796747967479675, 'f1-score': 0.4801563245669474, 'support': 123.0}}","[[29 25]
 [39 30]]"
640,200,0.01,70,10,dart,0.7,0.4959016393442623,0.5,"{'0': {'precision': 0.4411764705882353, 'recall': 0.5555555555555556, 'f1-score': 0.4918032786885246, 'support': 54.0}, '1': {'precision': 0.5636363636363636, 'recall': 0.4492753623188406, 'f1-score': 0.5, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5024064171122995, 'recall': 0.5024154589371981, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5098734837615756, 'recall': 0.4959349593495935, 'f1-score': 0.4964014394242303, 'support': 123.0}}","[[30 24]
 [38 31]]"
641,200,0.01,70,10,dart,0.7,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
642,200,0.01,70,10,dart,0.8,0.4796404019037546,0.5,"{'0': {'precision': 0.4264705882352941, 'recall': 0.5370370370370371, 'f1-score': 0.47540983606557374, 'support': 54.0}, '1': {'precision': 0.5454545454545454, 'recall': 0.43478260869565216, 'f1-score': 0.4838709677419355, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4859625668449198, 'recall': 0.48590982286634465, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.493217686187557, 'recall': 0.4796747967479675, 'f1-score': 0.4801563245669474, 'support': 123.0}}","[[29 25]
 [39 30]]"
643,200,0.01,70,10,dart,0.8,0.4959016393442623,0.5,"{'0': {'precision': 0.4411764705882353, 'recall': 0.5555555555555556, 'f1-score': 0.4918032786885246, 'support': 54.0}, '1': {'precision': 0.5636363636363636, 'recall': 0.4492753623188406, 'f1-score': 0.5, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5024064171122995, 'recall': 0.5024154589371981, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5098734837615756, 'recall': 0.4959349593495935, 'f1-score': 0.4964014394242303, 'support': 123.0}}","[[30 24]
 [38 31]]"
644,200,0.01,70,10,dart,0.8,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
645,200,0.01,70,10,dart,1.0,0.4796404019037546,0.5,"{'0': {'precision': 0.4264705882352941, 'recall': 0.5370370370370371, 'f1-score': 0.47540983606557374, 'support': 54.0}, '1': {'precision': 0.5454545454545454, 'recall': 0.43478260869565216, 'f1-score': 0.4838709677419355, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4859625668449198, 'recall': 0.48590982286634465, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.493217686187557, 'recall': 0.4796747967479675, 'f1-score': 0.4801563245669474, 'support': 123.0}}","[[29 25]
 [39 30]]"
646,200,0.01,70,10,dart,1.0,0.4959016393442623,0.5,"{'0': {'precision': 0.4411764705882353, 'recall': 0.5555555555555556, 'f1-score': 0.4918032786885246, 'support': 54.0}, '1': {'precision': 0.5636363636363636, 'recall': 0.4492753623188406, 'f1-score': 0.5, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5024064171122995, 'recall': 0.5024154589371981, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5098734837615756, 'recall': 0.4959349593495935, 'f1-score': 0.4964014394242303, 'support': 123.0}}","[[30 24]
 [38 31]]"
647,200,0.01,70,10,dart,1.0,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
648,200,0.05,31,-1,gbdt,0.7,0.4796404019037546,0.5,"{'0': {'precision': 0.42857142857142855, 'recall': 0.5555555555555556, 'f1-score': 0.4838709677419355, 'support': 54.0}, '1': {'precision': 0.5471698113207547, 'recall': 0.42028985507246375, 'f1-score': 0.47540983606557374, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4878706199460916, 'recall': 0.48792270531400966, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.49510222865031883, 'recall': 0.4796747967479675, 'f1-score': 0.4791244792405618, 'support': 123.0}}","[[30 24]
 [40 29]]"
649,200,0.05,31,-1,gbdt,0.7,0.5231283422459893,0.4,"{'0': {'precision': 0.4642857142857143, 'recall': 0.48148148148148145, 'f1-score': 0.4727272727272727, 'support': 54.0}, '1': {'precision': 0.582089552238806, 'recall': 0.5652173913043478, 'f1-score': 0.5735294117647058, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5231876332622601, 'recall': 0.5233494363929146, 'f1-score': 0.5231283422459893, 'support': 123.0}, 'weighted avg': {'precision': 0.5303707941130584, 'recall': 0.5284552845528455, 'f1-score': 0.5292748141385156, 'support': 123.0}}","[[26 28]
 [30 39]]"
650,200,0.05,31,-1,gbdt,0.7,0.4708774325708433,0.7000000000000001,"{'0': {'precision': 0.45054945054945056, 'recall': 0.7592592592592593, 'f1-score': 0.5655172413793104, 'support': 54.0}, '1': {'precision': 0.59375, 'recall': 0.2753623188405797, 'f1-score': 0.37623762376237624, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.5221497252747253, 'recall': 0.5173107890499196, 'f1-score': 0.4708774325708433, 'support': 123.0}, 'weighted avg': {'precision': 0.5308814660948807, 'recall': 0.4878048780487805, 'f1-score': 0.4593359924722497, 'support': 123.0}}","[[41 13]
 [50 19]]"
651,200,0.05,31,-1,gbdt,0.8,0.4796404019037546,0.5,"{'0': {'precision': 0.42857142857142855, 'recall': 0.5555555555555556, 'f1-score': 0.4838709677419355, 'support': 54.0}, '1': {'precision': 0.5471698113207547, 'recall': 0.42028985507246375, 'f1-score': 0.47540983606557374, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4878706199460916, 'recall': 0.48792270531400966, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.49510222865031883, 'recall': 0.4796747967479675, 'f1-score': 0.4791244792405618, 'support': 123.0}}","[[30 24]
 [40 29]]"
652,200,0.05,31,-1,gbdt,0.8,0.5231283422459893,0.4,"{'0': {'precision': 0.4642857142857143, 'recall': 0.48148148148148145, 'f1-score': 0.4727272727272727, 'support': 54.0}, '1': {'precision': 0.582089552238806, 'recall': 0.5652173913043478, 'f1-score': 0.5735294117647058, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5231876332622601, 'recall': 0.5233494363929146, 'f1-score': 0.5231283422459893, 'support': 123.0}, 'weighted avg': {'precision': 0.5303707941130584, 'recall': 0.5284552845528455, 'f1-score': 0.5292748141385156, 'support': 123.0}}","[[26 28]
 [30 39]]"
653,200,0.05,31,-1,gbdt,0.8,0.4708774325708433,0.7000000000000001,"{'0': {'precision': 0.45054945054945056, 'recall': 0.7592592592592593, 'f1-score': 0.5655172413793104, 'support': 54.0}, '1': {'precision': 0.59375, 'recall': 0.2753623188405797, 'f1-score': 0.37623762376237624, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.5221497252747253, 'recall': 0.5173107890499196, 'f1-score': 0.4708774325708433, 'support': 123.0}, 'weighted avg': {'precision': 0.5308814660948807, 'recall': 0.4878048780487805, 'f1-score': 0.4593359924722497, 'support': 123.0}}","[[41 13]
 [50 19]]"
654,200,0.05,31,-1,gbdt,1.0,0.4796404019037546,0.5,"{'0': {'precision': 0.42857142857142855, 'recall': 0.5555555555555556, 'f1-score': 0.4838709677419355, 'support': 54.0}, '1': {'precision': 0.5471698113207547, 'recall': 0.42028985507246375, 'f1-score': 0.47540983606557374, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4878706199460916, 'recall': 0.48792270531400966, 'f1-score': 0.4796404019037546, 'support': 123.0}, 'weighted avg': {'precision': 0.49510222865031883, 'recall': 0.4796747967479675, 'f1-score': 0.4791244792405618, 'support': 123.0}}","[[30 24]
 [40 29]]"
655,200,0.05,31,-1,gbdt,1.0,0.5231283422459893,0.4,"{'0': {'precision': 0.4642857142857143, 'recall': 0.48148148148148145, 'f1-score': 0.4727272727272727, 'support': 54.0}, '1': {'precision': 0.582089552238806, 'recall': 0.5652173913043478, 'f1-score': 0.5735294117647058, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5231876332622601, 'recall': 0.5233494363929146, 'f1-score': 0.5231283422459893, 'support': 123.0}, 'weighted avg': {'precision': 0.5303707941130584, 'recall': 0.5284552845528455, 'f1-score': 0.5292748141385156, 'support': 123.0}}","[[26 28]
 [30 39]]"
656,200,0.05,31,-1,gbdt,1.0,0.4708774325708433,0.7000000000000001,"{'0': {'precision': 0.45054945054945056, 'recall': 0.7592592592592593, 'f1-score': 0.5655172413793104, 'support': 54.0}, '1': {'precision': 0.59375, 'recall': 0.2753623188405797, 'f1-score': 0.37623762376237624, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.5221497252747253, 'recall': 0.5173107890499196, 'f1-score': 0.4708774325708433, 'support': 123.0}, 'weighted avg': {'precision': 0.5308814660948807, 'recall': 0.4878048780487805, 'f1-score': 0.4593359924722497, 'support': 123.0}}","[[41 13]
 [50 19]]"
657,200,0.05,31,-1,dart,0.7,0.4878048780487805,0.5,"{'0': {'precision': 0.43478260869565216, 'recall': 0.5555555555555556, 'f1-score': 0.4878048780487805, 'support': 54.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.43478260869565216, 'f1-score': 0.4878048780487805, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49516908212560384, 'recall': 0.49516908212560384, 'f1-score': 0.4878048780487805, 'support': 123.0}, 'weighted avg': {'precision': 0.5025332862024272, 'recall': 0.4878048780487805, 'f1-score': 0.4878048780487805, 'support': 123.0}}","[[30 24]
 [39 30]]"
658,200,0.05,31,-1,dart,0.7,0.4662653975363942,0.4,"{'0': {'precision': 0.4, 'recall': 0.2962962962962963, 'f1-score': 0.3404255319148936, 'support': 54.0}, '1': {'precision': 0.5421686746987951, 'recall': 0.6521739130434783, 'f1-score': 0.5921052631578947, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4710843373493976, 'recall': 0.4742351046698873, 'f1-score': 0.4662653975363942, 'support': 123.0}, 'weighted avg': {'precision': 0.47975315897737286, 'recall': 0.4959349593495935, 'f1-score': 0.48161172261218693, 'support': 123.0}}","[[16 38]
 [24 45]]"
659,200,0.05,31,-1,dart,0.7,0.5013399299113585,0.4,"{'0': {'precision': 0.4444444444444444, 'recall': 0.37037037037037035, 'f1-score': 0.40404040404040403, 'support': 54.0}, '1': {'precision': 0.5641025641025641, 'recall': 0.6376811594202898, 'f1-score': 0.5986394557823129, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5042735042735043, 'recall': 0.5040257648953301, 'f1-score': 0.5013399299113585, 'support': 123.0}, 'weighted avg': {'precision': 0.5115697310819262, 'recall': 0.5203252032520325, 'f1-score': 0.5132057257492797, 'support': 123.0}}","[[20 34]
 [25 44]]"
660,200,0.05,31,-1,dart,0.8,0.4878048780487805,0.5,"{'0': {'precision': 0.43478260869565216, 'recall': 0.5555555555555556, 'f1-score': 0.4878048780487805, 'support': 54.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.43478260869565216, 'f1-score': 0.4878048780487805, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49516908212560384, 'recall': 0.49516908212560384, 'f1-score': 0.4878048780487805, 'support': 123.0}, 'weighted avg': {'precision': 0.5025332862024272, 'recall': 0.4878048780487805, 'f1-score': 0.4878048780487805, 'support': 123.0}}","[[30 24]
 [39 30]]"
661,200,0.05,31,-1,dart,0.8,0.4662653975363942,0.4,"{'0': {'precision': 0.4, 'recall': 0.2962962962962963, 'f1-score': 0.3404255319148936, 'support': 54.0}, '1': {'precision': 0.5421686746987951, 'recall': 0.6521739130434783, 'f1-score': 0.5921052631578947, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4710843373493976, 'recall': 0.4742351046698873, 'f1-score': 0.4662653975363942, 'support': 123.0}, 'weighted avg': {'precision': 0.47975315897737286, 'recall': 0.4959349593495935, 'f1-score': 0.48161172261218693, 'support': 123.0}}","[[16 38]
 [24 45]]"
662,200,0.05,31,-1,dart,0.8,0.5013399299113585,0.4,"{'0': {'precision': 0.4444444444444444, 'recall': 0.37037037037037035, 'f1-score': 0.40404040404040403, 'support': 54.0}, '1': {'precision': 0.5641025641025641, 'recall': 0.6376811594202898, 'f1-score': 0.5986394557823129, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5042735042735043, 'recall': 0.5040257648953301, 'f1-score': 0.5013399299113585, 'support': 123.0}, 'weighted avg': {'precision': 0.5115697310819262, 'recall': 0.5203252032520325, 'f1-score': 0.5132057257492797, 'support': 123.0}}","[[20 34]
 [25 44]]"
663,200,0.05,31,-1,dart,1.0,0.4878048780487805,0.5,"{'0': {'precision': 0.43478260869565216, 'recall': 0.5555555555555556, 'f1-score': 0.4878048780487805, 'support': 54.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.43478260869565216, 'f1-score': 0.4878048780487805, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49516908212560384, 'recall': 0.49516908212560384, 'f1-score': 0.4878048780487805, 'support': 123.0}, 'weighted avg': {'precision': 0.5025332862024272, 'recall': 0.4878048780487805, 'f1-score': 0.4878048780487805, 'support': 123.0}}","[[30 24]
 [39 30]]"
664,200,0.05,31,-1,dart,1.0,0.4662653975363942,0.4,"{'0': {'precision': 0.4, 'recall': 0.2962962962962963, 'f1-score': 0.3404255319148936, 'support': 54.0}, '1': {'precision': 0.5421686746987951, 'recall': 0.6521739130434783, 'f1-score': 0.5921052631578947, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4710843373493976, 'recall': 0.4742351046698873, 'f1-score': 0.4662653975363942, 'support': 123.0}, 'weighted avg': {'precision': 0.47975315897737286, 'recall': 0.4959349593495935, 'f1-score': 0.48161172261218693, 'support': 123.0}}","[[16 38]
 [24 45]]"
665,200,0.05,31,-1,dart,1.0,0.5013399299113585,0.4,"{'0': {'precision': 0.4444444444444444, 'recall': 0.37037037037037035, 'f1-score': 0.40404040404040403, 'support': 54.0}, '1': {'precision': 0.5641025641025641, 'recall': 0.6376811594202898, 'f1-score': 0.5986394557823129, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5042735042735043, 'recall': 0.5040257648953301, 'f1-score': 0.5013399299113585, 'support': 123.0}, 'weighted avg': {'precision': 0.5115697310819262, 'recall': 0.5203252032520325, 'f1-score': 0.5132057257492797, 'support': 123.0}}","[[20 34]
 [25 44]]"
666,200,0.05,31,5,gbdt,0.7,0.5066844919786097,0.4,"{'0': {'precision': 0.44642857142857145, 'recall': 0.46296296296296297, 'f1-score': 0.45454545454545453, 'support': 54.0}, '1': {'precision': 0.5671641791044776, 'recall': 0.5507246376811594, 'f1-score': 0.5588235294117647, 'support': 69.0}, 'accuracy': 0.5121951219512195, 'macro avg': {'precision': 0.5067963752665245, 'recall': 0.5068438003220612, 'f1-score': 0.5066844919786097, 'support': 123.0}, 'weighted avg': {'precision': 0.5141583025638359, 'recall': 0.5121951219512195, 'f1-score': 0.5130429111777749, 'support': 123.0}}","[[25 29]
 [31 38]]"
667,200,0.05,31,5,gbdt,0.7,0.5019581812147361,0.4,"{'0': {'precision': 0.4426229508196721, 'recall': 0.5, 'f1-score': 0.46956521739130436, 'support': 54.0}, '1': {'precision': 0.5645161290322581, 'recall': 0.5072463768115942, 'f1-score': 0.5343511450381679, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.5035695399259651, 'recall': 0.5036231884057971, 'f1-score': 0.5019581812147361, 'support': 123.0}, 'weighted avg': {'precision': 0.5110020507925862, 'recall': 0.5040650406504065, 'f1-score': 0.5059085426566181, 'support': 123.0}}","[[27 27]
 [34 35]]"
668,200,0.05,31,5,gbdt,0.7,0.5157157157157157,0.4,"{'0': {'precision': 0.45614035087719296, 'recall': 0.48148148148148145, 'f1-score': 0.46846846846846846, 'support': 54.0}, '1': {'precision': 0.5757575757575758, 'recall': 0.5507246376811594, 'f1-score': 0.562962962962963, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5159489633173844, 'recall': 0.5161030595813204, 'f1-score': 0.5157157157157157, 'support': 123.0}, 'weighted avg': {'precision': 0.523242696541798, 'recall': 0.5203252032520326, 'f1-score': 0.5214775751361118, 'support': 123.0}}","[[26 28]
 [31 38]]"
669,200,0.05,31,5,gbdt,0.8,0.5066844919786097,0.4,"{'0': {'precision': 0.44642857142857145, 'recall': 0.46296296296296297, 'f1-score': 0.45454545454545453, 'support': 54.0}, '1': {'precision': 0.5671641791044776, 'recall': 0.5507246376811594, 'f1-score': 0.5588235294117647, 'support': 69.0}, 'accuracy': 0.5121951219512195, 'macro avg': {'precision': 0.5067963752665245, 'recall': 0.5068438003220612, 'f1-score': 0.5066844919786097, 'support': 123.0}, 'weighted avg': {'precision': 0.5141583025638359, 'recall': 0.5121951219512195, 'f1-score': 0.5130429111777749, 'support': 123.0}}","[[25 29]
 [31 38]]"
670,200,0.05,31,5,gbdt,0.8,0.5019581812147361,0.4,"{'0': {'precision': 0.4426229508196721, 'recall': 0.5, 'f1-score': 0.46956521739130436, 'support': 54.0}, '1': {'precision': 0.5645161290322581, 'recall': 0.5072463768115942, 'f1-score': 0.5343511450381679, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.5035695399259651, 'recall': 0.5036231884057971, 'f1-score': 0.5019581812147361, 'support': 123.0}, 'weighted avg': {'precision': 0.5110020507925862, 'recall': 0.5040650406504065, 'f1-score': 0.5059085426566181, 'support': 123.0}}","[[27 27]
 [34 35]]"
671,200,0.05,31,5,gbdt,0.8,0.5157157157157157,0.4,"{'0': {'precision': 0.45614035087719296, 'recall': 0.48148148148148145, 'f1-score': 0.46846846846846846, 'support': 54.0}, '1': {'precision': 0.5757575757575758, 'recall': 0.5507246376811594, 'f1-score': 0.562962962962963, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5159489633173844, 'recall': 0.5161030595813204, 'f1-score': 0.5157157157157157, 'support': 123.0}, 'weighted avg': {'precision': 0.523242696541798, 'recall': 0.5203252032520326, 'f1-score': 0.5214775751361118, 'support': 123.0}}","[[26 28]
 [31 38]]"
672,200,0.05,31,5,gbdt,1.0,0.5066844919786097,0.4,"{'0': {'precision': 0.44642857142857145, 'recall': 0.46296296296296297, 'f1-score': 0.45454545454545453, 'support': 54.0}, '1': {'precision': 0.5671641791044776, 'recall': 0.5507246376811594, 'f1-score': 0.5588235294117647, 'support': 69.0}, 'accuracy': 0.5121951219512195, 'macro avg': {'precision': 0.5067963752665245, 'recall': 0.5068438003220612, 'f1-score': 0.5066844919786097, 'support': 123.0}, 'weighted avg': {'precision': 0.5141583025638359, 'recall': 0.5121951219512195, 'f1-score': 0.5130429111777749, 'support': 123.0}}","[[25 29]
 [31 38]]"
673,200,0.05,31,5,gbdt,1.0,0.5019581812147361,0.4,"{'0': {'precision': 0.4426229508196721, 'recall': 0.5, 'f1-score': 0.46956521739130436, 'support': 54.0}, '1': {'precision': 0.5645161290322581, 'recall': 0.5072463768115942, 'f1-score': 0.5343511450381679, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.5035695399259651, 'recall': 0.5036231884057971, 'f1-score': 0.5019581812147361, 'support': 123.0}, 'weighted avg': {'precision': 0.5110020507925862, 'recall': 0.5040650406504065, 'f1-score': 0.5059085426566181, 'support': 123.0}}","[[27 27]
 [34 35]]"
674,200,0.05,31,5,gbdt,1.0,0.5157157157157157,0.4,"{'0': {'precision': 0.45614035087719296, 'recall': 0.48148148148148145, 'f1-score': 0.46846846846846846, 'support': 54.0}, '1': {'precision': 0.5757575757575758, 'recall': 0.5507246376811594, 'f1-score': 0.562962962962963, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5159489633173844, 'recall': 0.5161030595813204, 'f1-score': 0.5157157157157157, 'support': 123.0}, 'weighted avg': {'precision': 0.523242696541798, 'recall': 0.5203252032520326, 'f1-score': 0.5214775751361118, 'support': 123.0}}","[[26 28]
 [31 38]]"
675,200,0.05,31,5,dart,0.7,0.4834826427771557,0.4,"{'0': {'precision': 0.425, 'recall': 0.3148148148148148, 'f1-score': 0.3617021276595745, 'support': 54.0}, '1': {'precision': 0.5542168674698795, 'recall': 0.6666666666666666, 'f1-score': 0.6052631578947368, 'support': 69.0}, 'accuracy': 0.5121951219512195, 'macro avg': {'precision': 0.4896084337349398, 'recall': 0.4907407407407407, 'f1-score': 0.4834826427771557, 'support': 123.0}, 'weighted avg': {'precision': 0.4974875110196885, 'recall': 0.5121951219512195, 'f1-score': 0.498333925108568, 'support': 123.0}}","[[17 37]
 [23 46]]"
676,200,0.05,31,5,dart,0.7,0.4793650793650793,0.5,"{'0': {'precision': 0.42424242424242425, 'recall': 0.5185185185185185, 'f1-score': 0.4666666666666667, 'support': 54.0}, '1': {'precision': 0.543859649122807, 'recall': 0.4492753623188406, 'f1-score': 0.49206349206349204, 'support': 69.0}, 'accuracy': 0.4796747967479675, 'macro avg': {'precision': 0.4840510366826156, 'recall': 0.48389694041867953, 'f1-score': 0.4793650793650793, 'support': 123.0}, 'weighted avg': {'precision': 0.4913447699070292, 'recall': 0.4796747967479675, 'f1-score': 0.4809136662795199, 'support': 123.0}}","[[28 26]
 [38 31]]"
