,timesteps,units,numerical units,dropout,learning_rate,cnn_filter,cnn_kernel,cnn_pool,f1_score,threshold,best_report,confusion_matrix
420,50,128,8,0.5,0.0005,64,2,2,0.40700808625336926,0.5,"{'0': {'precision': 0.4, 'recall': 0.7777777777777778, 'f1-score': 0.5283018867924528, 'support': 18.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.19230769230769232, 'f1-score': 0.2857142857142857, 'support': 26.0}, 'accuracy': 0.4318181818181818, 'macro avg': {'precision': 0.4777777777777778, 'recall': 0.48504273504273504, 'f1-score': 0.40700808625336926, 'support': 44.0}, 'weighted avg': {'precision': 0.4919191919191919, 'recall': 0.4318181818181818, 'f1-score': 0.38495466797353584, 'support': 44.0}}","[[14  4]
 [21  5]]"
421,50,128,8,0.5,0.0005,64,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
422,50,128,8,0.5,0.0005,64,3,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
423,50,128,8,0.5,0.0005,64,3,3,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
424,50,128,8,0.5,0.0005,64,5,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
425,50,128,8,0.5,0.0005,64,5,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
426,50,128,8,0.5,0.0005,128,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
427,50,128,8,0.5,0.0005,128,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
428,50,128,8,0.5,0.0005,128,3,2,0.4041666666666667,0.5,"{'0': {'precision': 0.36666666666666664, 'recall': 0.6111111111111112, 'f1-score': 0.4583333333333333, 'support': 18.0}, '1': {'precision': 0.5, 'recall': 0.2692307692307692, 'f1-score': 0.35, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.43333333333333335, 'recall': 0.44017094017094016, 'f1-score': 0.4041666666666667, 'support': 44.0}, 'weighted avg': {'precision': 0.4454545454545455, 'recall': 0.4090909090909091, 'f1-score': 0.39431818181818185, 'support': 44.0}}","[[11  7]
 [19  7]]"
429,50,128,8,0.5,0.0005,128,3,3,0.2786885245901639,0.5,"{'0': {'precision': 0.3953488372093023, 'recall': 0.9444444444444444, 'f1-score': 0.5573770491803278, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.38636363636363635, 'macro avg': {'precision': 0.19767441860465115, 'recall': 0.4722222222222222, 'f1-score': 0.2786885245901639, 'support': 44.0}, 'weighted avg': {'precision': 0.1617336152219873, 'recall': 0.38636363636363635, 'f1-score': 0.22801788375558865, 'support': 44.0}}","[[17  1]
 [26  0]]"
430,50,128,8,0.5,0.0005,128,5,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
431,50,128,8,0.5,0.0005,128,5,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
432,50,128,16,0.2,0.001,64,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
433,50,128,16,0.2,0.001,64,2,3,0.47276688453159044,0.5,"{'0': {'precision': 0.375, 'recall': 0.3333333333333333, 'f1-score': 0.35294117647058826, 'support': 18.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.6153846153846154, 'f1-score': 0.5925925925925926, 'support': 26.0}, 'accuracy': 0.5, 'macro avg': {'precision': 0.4732142857142857, 'recall': 0.47435897435897434, 'f1-score': 0.47276688453159044, 'support': 44.0}, 'weighted avg': {'precision': 0.4910714285714285, 'recall': 0.5, 'f1-score': 0.49455337690631807, 'support': 44.0}}","[[ 6 12]
 [10 16]]"
434,50,128,16,0.2,0.001,64,3,2,0.46369899311075785,0.5,"{'0': {'precision': 0.3684210526315789, 'recall': 0.3888888888888889, 'f1-score': 0.3783783783783784, 'support': 18.0}, '1': {'precision': 0.56, 'recall': 0.5384615384615384, 'f1-score': 0.5490196078431373, 'support': 26.0}, 'accuracy': 0.4772727272727273, 'macro avg': {'precision': 0.4642105263157895, 'recall': 0.4636752136752137, 'f1-score': 0.46369899311075785, 'support': 44.0}, 'weighted avg': {'precision': 0.48162679425837324, 'recall': 0.4772727272727273, 'f1-score': 0.47921183215300867, 'support': 44.0}}","[[ 7 11]
 [12 14]]"
435,50,128,16,0.2,0.001,64,3,3,0.5164835164835164,0.5,"{'0': {'precision': 0.45161290322580644, 'recall': 0.7777777777777778, 'f1-score': 0.5714285714285714, 'support': 18.0}, '1': {'precision': 0.6923076923076923, 'recall': 0.34615384615384615, 'f1-score': 0.46153846153846156, 'support': 26.0}, 'accuracy': 0.5227272727272727, 'macro avg': {'precision': 0.5719602977667494, 'recall': 0.561965811965812, 'f1-score': 0.5164835164835164, 'support': 44.0}, 'weighted avg': {'precision': 0.593841642228739, 'recall': 0.5227272727272727, 'f1-score': 0.5064935064935064, 'support': 44.0}}","[[14  4]
 [17  9]]"
436,50,128,16,0.2,0.001,64,5,2,0.4041666666666667,0.5,"{'0': {'precision': 0.3181818181818182, 'recall': 0.3888888888888889, 'f1-score': 0.35, 'support': 18.0}, '1': {'precision': 0.5, 'recall': 0.4230769230769231, 'f1-score': 0.4583333333333333, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.40909090909090906, 'recall': 0.405982905982906, 'f1-score': 0.4041666666666667, 'support': 44.0}, 'weighted avg': {'precision': 0.42561983471074377, 'recall': 0.4090909090909091, 'f1-score': 0.4140151515151515, 'support': 44.0}}","[[ 7 11]
 [15 11]]"
437,50,128,16,0.2,0.001,64,5,3,0.5679586563307493,0.5,"{'0': {'precision': 0.48, 'recall': 0.6666666666666666, 'f1-score': 0.5581395348837209, 'support': 18.0}, '1': {'precision': 0.6842105263157895, 'recall': 0.5, 'f1-score': 0.5777777777777777, 'support': 26.0}, 'accuracy': 0.5681818181818182, 'macro avg': {'precision': 0.5821052631578947, 'recall': 0.5833333333333333, 'f1-score': 0.5679586563307493, 'support': 44.0}, 'weighted avg': {'precision': 0.6006698564593301, 'recall': 0.5681818181818182, 'f1-score': 0.5697439511393, 'support': 44.0}}","[[12  6]
 [13 13]]"
438,50,128,16,0.2,0.001,128,2,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
439,50,128,16,0.2,0.001,128,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
440,50,128,16,0.2,0.001,128,3,2,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
441,50,128,16,0.2,0.001,128,3,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
442,50,128,16,0.2,0.001,128,5,2,0.5206971677559913,0.5,"{'0': {'precision': 0.4722222222222222, 'recall': 0.9444444444444444, 'f1-score': 0.6296296296296297, 'support': 18.0}, '1': {'precision': 0.875, 'recall': 0.2692307692307692, 'f1-score': 0.4117647058823529, 'support': 26.0}, 'accuracy': 0.5454545454545454, 'macro avg': {'precision': 0.6736111111111112, 'recall': 0.6068376068376068, 'f1-score': 0.5206971677559913, 'support': 44.0}, 'weighted avg': {'precision': 0.7102272727272727, 'recall': 0.5454545454545454, 'f1-score': 0.5008912655971479, 'support': 44.0}}","[[17  1]
 [19  7]]"
443,50,128,16,0.2,0.001,128,5,3,0.34328358208955223,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5609756097560976, 'recall': 0.8846153846153846, 'f1-score': 0.6865671641791045, 'support': 26.0}, 'accuracy': 0.5227272727272727, 'macro avg': {'precision': 0.2804878048780488, 'recall': 0.4423076923076923, 'f1-score': 0.34328358208955223, 'support': 44.0}, 'weighted avg': {'precision': 0.33148558758314856, 'recall': 0.5227272727272727, 'f1-score': 0.40569877883310723, 'support': 44.0}}","[[ 0 18]
 [ 3 23]]"
444,50,128,16,0.2,0.0005,64,2,2,0.3931034482758621,0.5,"{'0': {'precision': 0.25, 'recall': 0.16666666666666666, 'f1-score': 0.2, 'support': 18.0}, '1': {'precision': 0.53125, 'recall': 0.6538461538461539, 'f1-score': 0.5862068965517241, 'support': 26.0}, 'accuracy': 0.45454545454545453, 'macro avg': {'precision': 0.390625, 'recall': 0.41025641025641024, 'f1-score': 0.3931034482758621, 'support': 44.0}, 'weighted avg': {'precision': 0.4161931818181818, 'recall': 0.45454545454545453, 'f1-score': 0.42821316614420063, 'support': 44.0}}","[[ 3 15]
 [ 9 17]]"
445,50,128,16,0.2,0.0005,64,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
446,50,128,16,0.2,0.0005,64,3,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
447,50,128,16,0.2,0.0005,64,3,3,0.4243851386708529,0.5,"{'0': {'precision': 0.3870967741935484, 'recall': 0.6666666666666666, 'f1-score': 0.4897959183673469, 'support': 18.0}, '1': {'precision': 0.5384615384615384, 'recall': 0.2692307692307692, 'f1-score': 0.358974358974359, 'support': 26.0}, 'accuracy': 0.4318181818181818, 'macro avg': {'precision': 0.4627791563275434, 'recall': 0.46794871794871795, 'f1-score': 0.4243851386708529, 'support': 44.0}, 'weighted avg': {'precision': 0.47653958944281527, 'recall': 0.4318181818181818, 'f1-score': 0.4124922696351268, 'support': 44.0}}","[[12  6]
 [19  7]]"
448,50,128,16,0.2,0.0005,64,5,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
449,50,128,16,0.2,0.0005,64,5,3,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
450,50,128,16,0.2,0.0005,128,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
451,50,128,16,0.2,0.0005,128,2,3,0.5089285714285714,0.5,"{'0': {'precision': 0.42857142857142855, 'recall': 0.3333333333333333, 'f1-score': 0.375, 'support': 18.0}, '1': {'precision': 0.6, 'recall': 0.6923076923076923, 'f1-score': 0.6428571428571429, 'support': 26.0}, 'accuracy': 0.5454545454545454, 'macro avg': {'precision': 0.5142857142857142, 'recall': 0.5128205128205128, 'f1-score': 0.5089285714285714, 'support': 44.0}, 'weighted avg': {'precision': 0.5298701298701298, 'recall': 0.5454545454545454, 'f1-score': 0.5332792207792209, 'support': 44.0}}","[[ 6 12]
 [ 8 18]]"
452,50,128,16,0.2,0.0005,128,3,2,0.35710111046171833,0.5,"{'0': {'precision': 0.4146341463414634, 'recall': 0.9444444444444444, 'f1-score': 0.576271186440678, 'support': 18.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.07692307692307693, 'f1-score': 0.13793103448275862, 'support': 26.0}, 'accuracy': 0.4318181818181818, 'macro avg': {'precision': 0.540650406504065, 'recall': 0.5106837606837606, 'f1-score': 0.35710111046171833, 'support': 44.0}, 'weighted avg': {'precision': 0.5635624538063563, 'recall': 0.4318181818181818, 'f1-score': 0.3172520057382711, 'support': 44.0}}","[[17  1]
 [24  2]]"
453,50,128,16,0.2,0.0005,128,3,3,0.40700808625336926,0.5,"{'0': {'precision': 0.29411764705882354, 'recall': 0.2777777777777778, 'f1-score': 0.2857142857142857, 'support': 18.0}, '1': {'precision': 0.5185185185185185, 'recall': 0.5384615384615384, 'f1-score': 0.5283018867924528, 'support': 26.0}, 'accuracy': 0.4318181818181818, 'macro avg': {'precision': 0.406318082788671, 'recall': 0.4081196581196581, 'f1-score': 0.40700808625336926, 'support': 44.0}, 'weighted avg': {'precision': 0.42671816201227963, 'recall': 0.4318181818181818, 'f1-score': 0.42906150453320263, 'support': 44.0}}","[[ 5 13]
 [12 14]]"
454,50,128,16,0.2,0.0005,128,5,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
455,50,128,16,0.2,0.0005,128,5,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
456,50,128,16,0.5,0.001,64,2,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
457,50,128,16,0.5,0.001,64,2,3,0.429443173150267,0.5,"{'0': {'precision': 1.0, 'recall': 0.05555555555555555, 'f1-score': 0.10526315789473684, 'support': 18.0}, '1': {'precision': 0.6046511627906976, 'recall': 1.0, 'f1-score': 0.7536231884057971, 'support': 26.0}, 'accuracy': 0.6136363636363636, 'macro avg': {'precision': 0.8023255813953488, 'recall': 0.5277777777777778, 'f1-score': 0.429443173150267, 'support': 44.0}, 'weighted avg': {'precision': 0.766384778012685, 'recall': 0.6136363636363636, 'f1-score': 0.488384994105818, 'support': 44.0}}","[[ 1 17]
 [ 0 26]]"
458,50,128,16,0.5,0.001,64,3,2,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
459,50,128,16,0.5,0.001,64,3,3,0.5661650233523612,0.5,"{'0': {'precision': 0.4827586206896552, 'recall': 0.7777777777777778, 'f1-score': 0.5957446808510638, 'support': 18.0}, '1': {'precision': 0.7333333333333333, 'recall': 0.4230769230769231, 'f1-score': 0.5365853658536586, 'support': 26.0}, 'accuracy': 0.5681818181818182, 'macro avg': {'precision': 0.6080459770114942, 'recall': 0.6004273504273504, 'f1-score': 0.5661650233523612, 'support': 44.0}, 'weighted avg': {'precision': 0.6308254963427378, 'recall': 0.5681818181818182, 'f1-score': 0.5607869038071426, 'support': 44.0}}","[[14  4]
 [15 11]]"
460,50,128,16,0.5,0.001,64,5,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
461,50,128,16,0.5,0.001,64,5,3,0.47043432757718473,0.5,"{'0': {'precision': 0.38095238095238093, 'recall': 0.4444444444444444, 'f1-score': 0.41025641025641024, 'support': 18.0}, '1': {'precision': 0.5652173913043478, 'recall': 0.5, 'f1-score': 0.5306122448979592, 'support': 26.0}, 'accuracy': 0.4772727272727273, 'macro avg': {'precision': 0.47308488612836436, 'recall': 0.4722222222222222, 'f1-score': 0.47043432757718473, 'support': 44.0}, 'weighted avg': {'precision': 0.48983625070581593, 'recall': 0.4772727272727273, 'f1-score': 0.48137576709005275, 'support': 44.0}}","[[ 8 10]
 [13 13]]"
462,50,128,16,0.5,0.001,128,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
463,50,128,16,0.5,0.001,128,2,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
464,50,128,16,0.5,0.001,128,3,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
